run_id,imported_at,source_file,source_name,source_mtime,log_hash,record_type,seq,idx,name,step,count,kept,stride,lap,seg,phase,ph,event,ev,reason,rsn,t,t0,t1,t_start,t_end,dist,phase_dist,pd,yaw,yaw0,yaw1,yaw_start,yaw_end,yaw_raw,rawy,pyaw,py,yprog,ypr,ydelta,yd,exp,herr,turn,avg_herr,max_herr,avg_gz,max_gz,avg_gzlp,max_gzlp,avg_line,avg_nav,seen,first,last,span,maxlost,endlost,gz,gz100,gzl,gzlp,n,nav_fd,upd,lost,line_n,line_first,line_last,line_span,end_gap,avg_turn,lost_streak,end_lost,avg_abs_err,max_err,pmask,pm,pflags,pf,raw,mask,cnt,flags,fl,err,B,A,pwm,win,win_ov,ev,ev_ov,sum,sum_ov,max_laps,log_stride,laps,mode,line_base,arc_base,gyro_st,ir_assist,h_div,h_max,h_gd,ac_tgt,bd_tgt,gyro_to,win_pre,win_start,arc_yaw,arc_div,arc_max,arc_gd,arc_yaw_arm,turn_slow,yaw_stop,yaw_tol,yaw_gz,b_exit,a_exit,ff_gain,line_delay,section_delay,win_stride,avgh,evt,fd,gap,maxh,nav,raw_record,slow_yaw,stale
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT_YAW,30,3,,,,,,,,,,,,,,,,,,,,,,-3189,,,,,,,,,0,0,0,0,-189,-3000,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,RACE_EVT_YAW seq=30 idx=3 yaw=-3189 ypr=0 yd=0 exp=-189 herr=-3000 nav=0 gz100=90 err=0 B=0 A=0,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT,31,4,,,,,,0,AC,0,0,turn_stop,7,yaw,6,390,,,,,806,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xE7,0x18,2,0x01,0x01,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACE_EVT seq=31 idx=4 lap=0 ph=0 ev=7 rsn=6 t=390 dist=806 pd=0 raw=0xE7 mask=0x18 cnt=2 fl=0x01,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT_YAW,32,4,,,,,,,,,,,,,,,,,,,,,,-379,,,,,,,,,2810,2810,2810,2810,-189,-190,,,,,,,,,,,,,,,,,2261,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,RACE_EVT_YAW seq=32 idx=4 yaw=-379 ypr=2810 yd=2810 exp=-189 herr=-190 nav=0 gz100=2261 err=0 B=42 A=1570,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT,33,5,,,,,,0,CB,1,1,segment_start,9,none,0,970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xE3,0x38,3,0x41,0x41,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACE_EVT seq=33 idx=5 lap=0 ph=1 ev=9 rsn=0 t=970 dist=0 pd=0 raw=0xE3 mask=0x38 cnt=3 fl=0x41,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT_YAW,34,5,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2435,,,,,,,,,,,,,,,,,,,,,,,,,,500,23,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,RACE_EVT_YAW seq=34 idx=5 yaw=151 ypr=0 yd=0 exp=0 herr=0 nav=0 gz100=2435 err=500 B=23 A=120,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT,35,6,,,,,,0,CB,1,1,point,2,point,1,2000,,,,,6739,6739,6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xFF,0x00,0,0x43,0x43,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACE_EVT seq=35 idx=6 lap=0 ph=1 ev=2 rsn=1 t=2000 dist=6739 pd=6739 raw=0xFF mask=0x00 cnt=0 fl=0x43,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT_YAW,36,6,,,,,,,,,,,,,,,,,,,,,,15479,,,,,,,,,15328,15328,15328,15328,14627,701,,,,,,,,,,,,,,,,,1549,,,,,,,,,,,,,,,,,,,,,,,,,,-500,5391,8088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,RACE_EVT_YAW seq=36 idx=6 yaw=15479 ypr=15328 yd=15328 exp=14627 herr=701 nav=0 gz100=1549 err=-500 B=5391 A=8088,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT,37,7,,,,,,0,CB,1,1,advance_start,4,none,0,2000,,,,,0,6739,6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xFF,0x00,0,0x02,0x02,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACE_EVT seq=37 idx=7 lap=0 ph=1 ev=4 rsn=0 t=2000 dist=0 pd=6739 raw=0xFF mask=0x00 cnt=0 fl=0x02,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT_YAW,38,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,0,18000,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,RACE_EVT_YAW seq=38 idx=7 yaw=0 ypr=0 yd=0 exp=18000 herr=0 nav=0 gz100=0 err=0 B=0 A=0,,
race_0f410a0209b6,2026-06-19T19:29:39,result.txt,result.txt,2026-06-19T19:29:31,0f410a0209b6,RACE_EVT,39,8,,,,,,0,CB,1,1,advance_stop,5,point,1,2180,,,,,819,6739,6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xFF,0x00,0,0x03,0x03,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACE_EVT seq=39 idx=8 lap=0 ph=1 ev=5 rsn=1 t=2180 dist=819 pd=6739 raw=0xFF mask=0x00 cnt=0 fl=0x03,,
